,vehicle_measure_fd2wmv,count_fd2wmv,mean_fd2wmv,std_fd2wmv,min_fd2wmv,25%_fd2wmv,50%_fd2wmv,75%_fd2wmv,max_fd2wmv,area_name,area_level,year,rcat,gdp,gdp_unit,gdp_growth,gdp_ratio,year_label,vehicle_measure_fdall_mv,count_fdall_mv,mean_fdall_mv,std_fdall_mv,min_fdall_mv,25%_fdall_mv,50%_fdall_mv,75%_fdall_mv,max_fdall_mv,vehicle_measure_fdbus,count_fdbus,mean_fdbus,std_fdbus,min_fdbus,25%_fdbus,50%_fdbus,75%_fdbus,max_fdbus,vehicle_measure_fdcar,count_fdcar,mean_fdcar,std_fdcar,min_fdcar,25%_fdcar,50%_fdcar,75%_fdcar,max_fdcar,vehicle_measure_fdhgv,count_fdhgv,mean_fdhgv,std_fdhgv,min_fdhgv,25%_fdhgv,50%_fdhgv,75%_fdhgv,max_fdhgv,vehicle_measure_fdhgva3,count_fdhgva3,mean_fdhgva3,std_fdhgva3,min_fdhgva3,25%_fdhgva3,50%_fdhgva3,75%_fdhgva3,max_fdhgva3,vehicle_measure_fdhgva5,count_fdhgva5,mean_fdhgva5,std_fdhgva5,min_fdhgva5,25%_fdhgva5,50%_fdhgva5,75%_fdhgva5,max_fdhgva5,vehicle_measure_fdhgva6,count_fdhgva6,mean_fdhgva6,std_fdhgva6,min_fdhgva6,25%_fdhgva6,50%_fdhgva6,75%_fdhgva6,max_fdhgva6,vehicle_measure_fdhgvr2,count_fdhgvr2,mean_fdhgvr2,std_fdhgvr2,min_fdhgvr2,25%_fdhgvr2,50%_fdhgvr2,75%_fdhgvr2,max_fdhgvr2,vehicle_measure_fdhgvr3,count_fdhgvr3,mean_fdhgvr3,std_fdhgvr3,min_fdhgvr3,25%_fdhgvr3,50%_fdhgvr3,75%_fdhgvr3,max_fdhgvr3,vehicle_measure_fdhgvr4,count_fdhgvr4,mean_fdhgvr4,std_fdhgvr4,min_fdhgvr4,25%_fdhgvr4,50%_fdhgvr4,75%_fdhgvr4,max_fdhgvr4,vehicle_measure_fdlgv,count_fdlgv,mean_fdlgv,std_fdlgv,min_fdlgv,25%_fdlgv,50%_fdlgv,75%_fdlgv,max_fdlgv,vehicle_measure_fdpc,count_fdpc,mean_fdpc,std_fdpc,min_fdpc,25%_fdpc,50%_fdpc,75%_fdpc,max_fdpc,vehicle_measure_fd2wmv_ratio,count_fd2wmv_ratio,mean_fd2wmv_ratio,std_fd2wmv_ratio,min_fd2wmv_ratio,25%_fd2wmv_ratio,50%_fd2wmv_ratio,75%_fd2wmv_ratio,max_fd2wmv_ratio,vehicle_measure_fdbus_ratio,count_fdbus_ratio,mean_fdbus_ratio,std_fdbus_ratio,min_fdbus_ratio,25%_fdbus_ratio,50%_fdbus_ratio,75%_fdbus_ratio,max_fdbus_ratio,vehicle_measure_fdcar_ratio,count_fdcar_ratio,mean_fdcar_ratio,std_fdcar_ratio,min_fdcar_ratio,25%_fdcar_ratio,50%_fdcar_ratio,75%_fdcar_ratio,max_fdcar_ratio,vehicle_measure_fdhgv_ratio,count_fdhgv_ratio,mean_fdhgv_ratio,std_fdhgv_ratio,min_fdhgv_ratio,25%_fdhgv_ratio,50%_fdhgv_ratio,75%_fdhgv_ratio,max_fdhgv_ratio,vehicle_measure_fdhgva3_ratio,count_fdhgva3_ratio,mean_fdhgva3_ratio,std_fdhgva3_ratio,min_fdhgva3_ratio,25%_fdhgva3_ratio,50%_fdhgva3_ratio,75%_fdhgva3_ratio,max_fdhgva3_ratio,vehicle_measure_fdhgva5_ratio,count_fdhgva5_ratio,mean_fdhgva5_ratio,std_fdhgva5_ratio,min_fdhgva5_ratio,25%_fdhgva5_ratio,50%_fdhgva5_ratio,75%_fdhgva5_ratio,max_fdhgva5_ratio,vehicle_measure_fdhgva6_ratio,count_fdhgva6_ratio,mean_fdhgva6_ratio,std_fdhgva6_ratio,min_fdhgva6_ratio,25%_fdhgva6_ratio,50%_fdhgva6_ratio,75%_fdhgva6_ratio,max_fdhgva6_ratio,vehicle_measure_fdhgvr2_ratio,count_fdhgvr2_ratio,mean_fdhgvr2_ratio,std_fdhgvr2_ratio,min_fdhgvr2_ratio,25%_fdhgvr2_ratio,50%_fdhgvr2_ratio,75%_fdhgvr2_ratio,max_fdhgvr2_ratio,vehicle_measure_fdhgvr3_ratio,count_fdhgvr3_ratio,mean_fdhgvr3_ratio,std_fdhgvr3_ratio,min_fdhgvr3_ratio,25%_fdhgvr3_ratio,50%_fdhgvr3_ratio,75%_fdhgvr3_ratio,max_fdhgvr3_ratio,vehicle_measure_fdhgvr4_ratio,count_fdhgvr4_ratio,mean_fdhgvr4_ratio,std_fdhgvr4_ratio,min_fdhgvr4_ratio,25%_fdhgvr4_ratio,50%_fdhgvr4_ratio,75%_fdhgvr4_ratio,max_fdhgvr4_ratio,vehicle_measure_fdlgv_ratio,count_fdlgv_ratio,mean_fdlgv_ratio,std_fdlgv_ratio,min_fdlgv_ratio,25%_fdlgv_ratio,50%_fdlgv_ratio,75%_fdlgv_ratio,max_fdlgv_ratio,vehicle_measure_fdpc_ratio,count_fdpc_ratio,mean_fdpc_ratio,std_fdpc_ratio,min_fdpc_ratio,25%_fdpc_ratio,50%_fdpc_ratio,75%_fdpc_ratio,max_fdpc_ratio,vehicle_measure_log_fd2wmv,count_log_fd2wmv,mean_log_fd2wmv,std_log_fd2wmv,min_log_fd2wmv,25%_log_fd2wmv,50%_log_fd2wmv,75%_log_fd2wmv,max_log_fd2wmv,vehicle_measure_log_fdall_mv,count_log_fdall_mv,mean_log_fdall_mv,std_log_fdall_mv,min_log_fdall_mv,25%_log_fdall_mv,50%_log_fdall_mv,75%_log_fdall_mv,max_log_fdall_mv,vehicle_measure_log_fdbus,count_log_fdbus,mean_log_fdbus,std_log_fdbus,min_log_fdbus,25%_log_fdbus,50%_log_fdbus,75%_log_fdbus,max_log_fdbus,vehicle_measure_log_fdcar,count_log_fdcar,mean_log_fdcar,std_log_fdcar,min_log_fdcar,25%_log_fdcar,50%_log_fdcar,75%_log_fdcar,max_log_fdcar,vehicle_measure_log_fdhgv,count_log_fdhgv,mean_log_fdhgv,std_log_fdhgv,min_log_fdhgv,25%_log_fdhgv,50%_log_fdhgv,75%_log_fdhgv,max_log_fdhgv,vehicle_measure_log_fdhgva3,count_log_fdhgva3,mean_log_fdhgva3,std_log_fdhgva3,min_log_fdhgva3,25%_log_fdhgva3,50%_log_fdhgva3,75%_log_fdhgva3,max_log_fdhgva3,vehicle_measure_log_fdhgva5,count_log_fdhgva5,mean_log_fdhgva5,std_log_fdhgva5,min_log_fdhgva5,25%_log_fdhgva5,50%_log_fdhgva5,75%_log_fdhgva5,max_log_fdhgva5,vehicle_measure_log_fdhgva6,count_log_fdhgva6,mean_log_fdhgva6,std_log_fdhgva6,min_log_fdhgva6,25%_log_fdhgva6,50%_log_fdhgva6,75%_log_fdhgva6,max_log_fdhgva6,vehicle_measure_log_fdhgvr2,count_log_fdhgvr2,mean_log_fdhgvr2,std_log_fdhgvr2,min_log_fdhgvr2,25%_log_fdhgvr2,50%_log_fdhgvr2,75%_log_fdhgvr2,max_log_fdhgvr2,vehicle_measure_log_fdhgvr3,count_log_fdhgvr3,mean_log_fdhgvr3,std_log_fdhgvr3,min_log_fdhgvr3,25%_log_fdhgvr3,50%_log_fdhgvr3,75%_log_fdhgvr3,max_log_fdhgvr3,vehicle_measure_log_fdhgvr4,count_log_fdhgvr4,mean_log_fdhgvr4,std_log_fdhgvr4,min_log_fdhgvr4,25%_log_fdhgvr4,50%_log_fdhgvr4,75%_log_fdhgvr4,max_log_fdhgvr4,vehicle_measure_log_fdlgv,count_log_fdlgv,mean_log_fdlgv,std_log_fdlgv,min_log_fdlgv,25%_log_fdlgv,50%_log_fdlgv,75%_log_fdlgv,max_log_fdlgv,vehicle_measure_log_fdpc,count_log_fdpc,mean_log_fdpc,std_log_fdpc,min_log_fdpc,25%_log_fdpc,50%_log_fdpc,75%_log_fdpc,max_log_fdpc,vehicle_measure_log_fd2wmv_ratio,count_log_fd2wmv_ratio,mean_log_fd2wmv_ratio,std_log_fd2wmv_ratio,min_log_fd2wmv_ratio,25%_log_fd2wmv_ratio,50%_log_fd2wmv_ratio,75%_log_fd2wmv_ratio,max_log_fd2wmv_ratio,vehicle_measure_log_fdbus_ratio,count_log_fdbus_ratio,mean_log_fdbus_ratio,std_log_fdbus_ratio,min_log_fdbus_ratio,25%_log_fdbus_ratio,50%_log_fdbus_ratio,75%_log_fdbus_ratio,max_log_fdbus_ratio,vehicle_measure_log_fdcar_ratio,count_log_fdcar_ratio,mean_log_fdcar_ratio,std_log_fdcar_ratio,min_log_fdcar_ratio,25%_log_fdcar_ratio,50%_log_fdcar_ratio,75%_log_fdcar_ratio,max_log_fdcar_ratio,vehicle_measure_log_fdhgv_ratio,count_log_fdhgv_ratio,mean_log_fdhgv_ratio,std_log_fdhgv_ratio,min_log_fdhgv_ratio,25%_log_fdhgv_ratio,50%_log_fdhgv_ratio,75%_log_fdhgv_ratio,max_log_fdhgv_ratio,vehicle_measure_log_fdhgva3_ratio,count_log_fdhgva3_ratio,mean_log_fdhgva3_ratio,std_log_fdhgva3_ratio,min_log_fdhgva3_ratio,25%_log_fdhgva3_ratio,50%_log_fdhgva3_ratio,75%_log_fdhgva3_ratio,max_log_fdhgva3_ratio,vehicle_measure_log_fdhgva5_ratio,count_log_fdhgva5_ratio,mean_log_fdhgva5_ratio,std_log_fdhgva5_ratio,min_log_fdhgva5_ratio,25%_log_fdhgva5_ratio,50%_log_fdhgva5_ratio,75%_log_fdhgva5_ratio,max_log_fdhgva5_ratio,vehicle_measure_log_fdhgva6_ratio,count_log_fdhgva6_ratio,mean_log_fdhgva6_ratio,std_log_fdhgva6_ratio,min_log_fdhgva6_ratio,25%_log_fdhgva6_ratio,50%_log_fdhgva6_ratio,75%_log_fdhgva6_ratio,max_log_fdhgva6_ratio,vehicle_measure_log_fdhgvr2_ratio,count_log_fdhgvr2_ratio,mean_log_fdhgvr2_ratio,std_log_fdhgvr2_ratio,min_log_fdhgvr2_ratio,25%_log_fdhgvr2_ratio,50%_log_fdhgvr2_ratio,75%_log_fdhgvr2_ratio,max_log_fdhgvr2_ratio,vehicle_measure_log_fdhgvr3_ratio,count_log_fdhgvr3_ratio,mean_log_fdhgvr3_ratio,std_log_fdhgvr3_ratio,min_log_fdhgvr3_ratio,25%_log_fdhgvr3_ratio,50%_log_fdhgvr3_ratio,75%_log_fdhgvr3_ratio,max_log_fdhgvr3_ratio,vehicle_measure_log_fdhgvr4_ratio,count_log_fdhgvr4_ratio,mean_log_fdhgvr4_ratio,std_log_fdhgvr4_ratio,min_log_fdhgvr4_ratio,25%_log_fdhgvr4_ratio,50%_log_fdhgvr4_ratio,75%_log_fdhgvr4_ratio,max_log_fdhgvr4_ratio,vehicle_measure_log_fdlgv_ratio,count_log_fdlgv_ratio,mean_log_fdlgv_ratio,std_log_fdlgv_ratio,min_log_fdlgv_ratio,25%_log_fdlgv_ratio,50%_log_fdlgv_ratio,75%_log_fdlgv_ratio,max_log_fdlgv_ratio,vehicle_measure_log_fdpc_ratio,count_log_fdpc_ratio,mean_log_fdpc_ratio,std_log_fdpc_ratio,min_log_fdpc_ratio,25%_log_fdpc_ratio,50%_log_fdpc_ratio,75%_log_fdpc_ratio,max_log_fdpc_ratio
2703,fd2wmv,22442.0,166.8955975403262,321.1368018822304,0.0,34.0,84.0,170.0,5523.0,nat,nuts1,2011-01-01,all,1729121.0,million £,1.5,17292.21,2011,fdall_mv,22442.0,17130.60538276446,20317.365281240516,18.0,5034.75,11966.0,20651.75,195768.0,fdbus,22442.0,198.43984493360665,346.8673029603215,0.0,35.0,93.0,216.0,7577.0,fdcar,22442.0,13655.805454059353,15807.701738455733,0.0,3978.0,9679.5,16755.25,151634.0,fdhgv,22442.0,932.5431334105696,2081.976502996145,0.0,121.0,332.0,754.0,22223.0,fdhgva3,22442.0,40.35790036538633,96.36964731254824,0.0,3.0,11.0,33.0,1483.0,fdhgva5,22442.0,166.90522235094912,550.3573917482083,0.0,3.0,17.0,77.0,8125.0,fdhgva6,22442.0,234.3729614116389,856.6707556984446,0.0,3.0,22.0,92.0,12613.0,fdhgvr2,22442.0,356.32211924070936,568.8127480599642,0.0,74.0,188.0,381.0,10302.0,fdhgvr3,22442.0,66.70082880313697,109.32094165414236,0.0,12.0,34.0,73.0,2497.0,fdhgvr4,22442.0,67.88410123874877,130.40000871188386,0.0,6.0,25.0,71.0,2444.0,fdlgv,22442.0,2176.921352820604,2647.952447558056,0.0,652.0,1504.0,2597.0,26689.0,fdpc,22442.0,114.44768737189199,394.174037830368,0.0,6.0,24.0,80.0,18629.0,fd2wmv_ratio,22442.0,0.010596006425981894,0.015665621304381976,0.0,0.004666957778714691,0.0072372614889995406,0.011131692531599348,0.8598553345388789,fdbus_ratio,22442.0,0.013907175039763115,0.025559682179701414,0.0,0.0038169415637730455,0.007591088107795308,0.014909975108265054,0.8652482269503546,fdcar_ratio,22442.0,0.8047759087932678,0.06374405684026202,0.0,0.7739375750300119,0.8142938661326617,0.8463675310377926,1.0,fdhgv_ratio,22442.0,0.04038943821705632,0.03652051368508347,0.0,0.017015976364488098,0.029791755999081137,0.051788012948064836,0.5386401326699835,fdhgva3_ratio,22442.0,0.0020166624626498787,0.0034185036128668816,0.0,0.0003232802209975627,0.0010006003602161296,0.002471520012032584,0.09906152241918666,fdhgva5_ratio,22442.0,0.005412039711087561,0.010726341526098387,0.0,0.00033457871276293427,0.0016009234441372198,0.005689059752095499,0.26119402985074625,fdhgva6_ratio,22442.0,0.007002724027565898,0.014136613651025887,0.0,0.000315905860053704,0.0018877680588643218,0.006952725434044327,0.2334991708126037,fdhgvr2_ratio,22442.0,0.01880419300637294,0.011598627823279377,0.0,0.010958904109589041,0.017077769404725173,0.02455542054428424,0.18834080717488788,fdhgvr3_ratio,22442.0,0.0037981311421880944,0.004057783680324642,0.0,0.0016366612111292965,0.0029802096041435123,0.004857858330826579,0.16883116883116886,fdhgvr4_ratio,22442.0,0.003355687867192241,0.004565406293250969,0.0,0.0007813517782699322,0.002213245817142369,0.004439108621310296,0.1552369077306733,fdlgv_ratio,22442.0,0.13033147152392932,0.03465832192169503,0.0,0.10881172896540364,0.12777314428690575,0.1487671924121492,0.8025430067314884,fdpc_ratio,22442.0,0.012417056388294913,0.0455084757453874,0.0,0.0007862022946702124,0.0033361665383977554,0.009610583851827082,3.954314720812183,log_fd2wmv,21891.0,4.301480408790582,1.3928130091329654,0.0,3.6375861597263857,4.465908118654584,5.153291594497778,8.616676469901188,log_fdall_mv,22442.0,9.090920297710738,1.35891167394645,2.8903717578961645,8.524119118207858,9.389824573949976,9.93555534034135,12.184685563648523,log_fdbus,21160.0,4.499102026704714,1.4489327232713662,0.0,3.7841896339182615,4.61512051684126,5.4380793089231965,8.932872621931374,log_fdcar,22441.0,8.870259082556391,1.3580964390514252,2.4849066497880004,8.288534459413919,9.177817180270623,9.726511682066926,11.929225001450995,log_fdhgv,22146.0,5.608450938374027,1.7706930508936602,0.0,4.859812404361672,5.82600010738045,6.6369301623850046,10.008883067581467,log_fdhgva3,19083.0,2.77417146588516,1.4470978330660835,0.0,1.791759469228055,2.772588722239781,3.713572066704309,7.301822342137933,log_fdhgva5,18817.0,3.4258332736598267,1.9029070426768708,0.0,2.0794415416798357,3.2958368660043287,4.6443908991413725,9.002701007197938,log_fdhgva6,18578.0,3.617040261432937,1.976032685185352,0.0,2.19722457733622,3.5553480614894135,4.84418708645859,9.442483307087194,log_fdhgvr2,22048.0,5.014942692315796,1.5520131081917832,0.0,4.394449154672439,5.262690188904887,5.958424693029783,9.24009333012553,log_fdhgvr3,20872.0,3.5035229656659785,1.3440548016940923,0.0,2.8332133440562166,3.6375861597263857,4.356708826689592,7.822845290279774,log_fdhgvr4,19580.0,3.3948999681543786,1.4822930802526642,0.0,2.4849066497880004,3.49650756146648,4.4188406077965965,7.8013913202914855,log_fdlgv,22440.0,7.018180056090323,1.3779060937065697,0.0,6.480044561926652,7.315883504509785,7.862208458054696,10.19200677448047,log_fdpc,19908.0,3.4376590233609257,1.6426662278439181,0.0,2.302585092994046,3.4657359027997265,4.5217885770490405,9.832474785289707,log_fd2wmv_ratio,21891.0,-4.873600901798309,0.7591071037417059,-9.512295103714683,-5.327876168789581,-4.9118805922401485,-4.484807688135131,-0.1509911195368898,log_fdbus_ratio,21160.0,-4.770562628915593,0.996198038805826,-9.039077442538963,-5.432845107047992,-4.810406724327565,-4.166296691696779,-0.14473884564491168,log_fdcar_ratio,22441.0,-0.2207455579519822,0.09032874176457266,-4.118133424186115,-0.2562604815294733,-0.2054329629089504,-0.1668001808913312,0.0,log_fdhgv_ratio,22146.0,-3.5284971196137223,0.8506030112340855,-8.278541113278866,-4.046643670696581,-3.500684268698865,-2.9512965600874432,-0.6187075884396624,log_fdhgva3_ratio,19083.0,-6.660310519428913,1.1398272744172817,-11.015279276316353,-7.4127388709483215,-6.63902964738426,-5.849549188688817,-2.3120141832828973,log_fdhgva5_ratio,18817.0,-6.0528482226596365,1.4958378505389334,-11.018055207994363,-7.119797437225173,-6.039336858987185,-4.953837910010244,-1.3424917384614978,log_fdhgva6_ratio,18578.0,-5.869749581944323,1.5790458905963316,-10.377825524930667,-6.980666928672723,-5.83536187601968,-4.709701924272721,-1.4545767530032432,log_fdhgvr2_ratio,22048.0,-4.136304024331204,0.6479425577774858,-9.834191063533472,-4.483164162315605,-4.058546846226621,-3.698881308327855,-1.6695021531767504,log_fdhgvr3_ratio,20872.0,-5.789934880474858,0.7692258013090845,-10.155412905275787,-6.269888538283812,-5.743923624921321,-5.2889933299770755,-1.7788560643921472,log_fdhgvr4_ratio,19580.0,-6.034996624976354,1.0294947952081583,-9.92358425423525,-6.671732023837043,-5.9198517755600175,-5.325337886368216,-1.8628028919617523,log_fdlgv_ratio,22440.0,-2.073143863545609,0.2748740100514521,-7.036148493750536,-2.218087987923626,-2.0574683653936088,-1.905350580747419,-0.21996983447124474,log_fdpc_ratio,19908.0,-5.5528399895523775,1.6701603239950813,-11.695946776878454,-6.527324188197307,-5.4645941059851975,-4.500943427166968,1.3748073171327595
5615,fd2wmv,22120.0,197.1134719710669,413.9952996176296,0.0,43.0,97.0,195.0,8746.0,nat,nuts1,2005-01-01,all,1675896.0,million £,3.1,16759.96,2005,fdall_mv,22120.0,17845.017359855334,19914.437138149013,0.0,5970.75,12494.0,21761.0,177019.0,fdbus,22120.0,202.32029837251358,326.7720623406313,0.0,41.0,100.0,224.0,7187.0,fdcar,22120.0,14293.820931283906,15457.50362207885,0.0,4854.0,10190.5,17721.25,140415.0,fdhgv,22120.0,1059.1280289330923,2236.6704696676206,0.0,158.0,413.0,904.0,24237.0,fdhgva3,22120.0,70.38358951175407,184.9255587614691,0.0,5.0,17.0,50.0,2453.0,fdhgva5,22120.0,211.38485533453888,736.9267171944231,0.0,4.0,21.5,88.0,9669.0,fdhgva6,22120.0,192.51396925858953,596.5868406849132,0.0,4.0,24.0,97.0,8681.0,fdhgvr2,22120.0,443.0559674502712,656.0482211959795,0.0,104.0,249.0,493.0,8619.0,fdhgvr3,22120.0,69.08028933092224,103.86822356629551,0.0,13.0,36.0,78.0,3163.0,fdhgvr4,22120.0,72.70935804701628,123.81087294812441,0.0,7.0,29.0,82.0,1472.0,fdlgv,22120.0,2092.634629294756,2443.814221209501,0.0,673.0,1430.0,2508.25,23571.0,fdpc,22120.0,94.02007233273056,344.9037621421887,0.0,5.0,21.0,61.0,8280.0,fd2wmv_ratio,22118.0,0.01151650459353718,0.01602811503080966,0.0,0.00525820641624242,0.008069117287472491,0.0123784640424894,0.7857142857142857,fdbus_ratio,22118.0,0.013230176682098816,0.019857951266605108,0.0,0.004493328530127778,0.00780458147081475,0.014615338517969657,0.7043941411451398,fdcar_ratio,22118.0,0.8113023960788491,0.05853137764745784,0.0,0.7813623842584352,0.8195737606270357,0.8507380658750285,0.970843183609141,fdhgv_ratio,22118.0,0.045483151811228105,0.03775491248588553,0.0,0.02083393958794087,0.034711325305564145,0.057491618628876036,0.5194065896153183,fdhgva3_ratio,22118.0,0.0027816952119074662,0.003994611843944891,0.0,0.0005633009472531776,0.0014797199194581938,0.0035016274910238693,0.16666666666666666,fdhgva5_ratio,22118.0,0.006112290818024135,0.0116650192359039,0.0,0.0004401235588379551,0.001867322514069429,0.006090597639893415,0.15616829094366533,fdhgva6_ratio,22118.0,0.006495487115735314,0.012238464164372327,0.0,0.0004091713032596144,0.0019739365651097627,0.006745361322100032,0.2604795583922719,fdhgvr2_ratio,22118.0,0.02256970864585137,0.011792651291090837,0.0,0.01429190173468385,0.021105119801919058,0.02915515255417048,0.1761194029850746,fdhgvr3_ratio,22118.0,0.0038545205558973288,0.0038874739102273694,0.0,0.00163501841735866,0.0030060408249564076,0.005009148389280328,0.1455223880597015,fdhgvr4_ratio,22118.0,0.003669449463812506,0.004900218883106998,0.0,0.0008702273503270176,0.002431478498104708,0.0048535931061812025,0.15718157181571815,fdlgv_ratio,22118.0,0.11846777083428815,0.030397622550483262,0.0,0.09885666754935554,0.11603794157311555,0.13514960703117918,0.4303797468354431,fdpc_ratio,22120.0,0.0,0.0,0.0,0.0006061708196791906,0.0023040716262084605,0.006181123342128386,0.0,log_fd2wmv,21934.0,4.4935733217138605,1.280962428212576,0.0,3.7841896339182615,4.584967478670572,5.278114659230517,9.076351731972863,log_fdall_mv,22118.0,9.261941911055867,1.14467385387762,2.6390573296152584,8.695674048824253,9.433083840066493,9.987874655796293,12.084012350427713,log_fdbus,21871.0,4.520957977662303,1.3749979030291173,0.0,3.7612001156935615,4.61512051684126,5.420534999272285,8.880029117468442,log_fdcar,22117.0,9.050228126435933,1.142695722047542,1.3862943611198906,8.487970332739334,9.229358377811943,9.782562084607248,11.852357602473955,log_fdhgv,22089.0,5.883811276897937,1.5643000644951868,0.0,5.0689042022202315,6.025865973825314,6.80903930604298,10.095635670147818,log_fdhgva3,20122.0,3.0418645730800598,1.5752232668040205,0.0,1.9459101490553128,2.9957322735539917,4.02535169073515,7.8050670442584895,log_fdhgva5,19394.0,3.4708714298393906,1.9602955232971293,0.0,2.0794415416798357,3.4011973816621555,4.6913478822291435,9.176680170483547,log_fdhgva6,18948.0,3.58442271192181,1.9340704982571182,0.0,2.19722457733622,3.5553480614894135,4.820281565605037,9.068892008391806,log_fdhgvr2,22065.0,5.330742226115858,1.3852449615759022,0.0,4.653960350157523,5.521460917862246,6.202535517187923,9.0617243476474,log_fdhgvr3,21355.0,3.5091552940553687,1.3431309310013777,0.0,2.7080502011022096,3.6375861597263857,4.394449154672439,8.059276223305647,log_fdhgvr4,20026.0,3.431982585423255,1.519458165992201,0.0,2.4849066497880004,3.58351893845611,4.51085950651685,7.294377299288821,log_fdlgv,22117.0,7.096144374509156,1.1610338069140878,0.6931471805599453,6.511745329644728,7.265429723253952,7.827639546366424,10.067772421843932,log_fdpc,19784.0,3.250460872773798,1.5757273797604143,0.0,2.19722457733622,3.2958368660043287,4.23410650459726,9.021598247379304,log_fd2wmv_ratio,21934.0,-4.793575659741413,0.7533630171548904,-8.617762246337932,-5.235475114267736,-4.813725794084824,-4.388187653065827,-0.2411620568168881,log_fdbus_ratio,21871.0,-4.773388003533229,0.9059447812378548,-8.942722330560143,-5.38671870619604,-4.838136305283187,-4.21643592819178,-0.3504172199058354,log_fdcar_ratio,22117.0,-0.21188787223841946,0.07725029931577784,-1.9459101490553128,-0.2467059601383215,-0.1989660285247424,-0.16165094365252886,-0.029590323620922617,log_fdhgv_ratio,22089.0,-3.3820338624991013,0.7928385207287051,-8.040768994367577,-3.869067693747113,-3.3597883604153282,-2.8554227006364408,-0.6550682928579991,log_fdhgva3_ratio,20122.0,-6.390601593323983,1.1398781035741188,-10.401106348814835,-7.165003828390034,-6.374754729933276,-5.570294368327344,-1.791759469228055,log_fdhgva5_ratio,19394.0,-6.013524931357369,1.52168727038272,-10.463360450273138,-7.090938888583072,-5.988829767317791,-4.929077339407899,-1.8568210651059105,log_fdhgva6_ratio,18948.0,-5.917708809624796,1.5426129645028606,-10.571906494871117,-7.004423766557027,-5.88173267475321,-4.788718307379462,-1.3452308915307627,log_fdhgvr2_ratio,22065.0,-3.93771330684912,0.5910192901910348,-9.84357829978222,-4.244683247646519,-3.856585798536921,-3.5343108138288666,-1.736593087919347,log_fdhgvr3_ratio,21355.0,-5.834453012671807,0.8143166068725303,-10.626023617989864,-6.3390602040347455,-5.769436444877638,-5.2792827262126885,-1.9274253343812104,log_fdhgvr4_ratio,20026.0,-6.017356606155327,1.079760171780936,-10.241173338223005,-6.687108607866515,-5.885070086884074,-5.260944728154495,-1.850353633494108,log_fdlgv_ratio,22117.0,-2.1658883477565105,0.2606195227842523,-5.2608863552703395,-2.31407842392644,-2.1538345001690966,-2.0013619244160616,-0.8430873278508599,log_fdpc_ratio,19782.0,-5.938063396616339,1.5793471488568915,-11.762290216087433,-6.871172332763387,-5.859089308945505,-4.958542653045121,0.27299278264083177
