year_label,mean_fd2wmv,gdp_growth,CPIH,CPI,Unemployment (%),average_weekly_earnings,mean_fdall_mv,mean_fdbus,mean_fdcar,mean_fdhgv,mean_fdlgv,mean_fdpc
2005,118.04601226993866,3.1,0.0,2.1,4.8,383.0,11739.874233128832,197.43251533742333,10007.911042944785,248.13496932515338,1168.3496932515338,98.54294478527606
2005,39.654343807763404,3.1,0.0,2.1,4.8,383.0,3967.9426987060997,31.68022181146026,3283.182994454713,139.59519408502769,473.82994454713486,15.519408502772643
2005,78.76470588235293,3.1,0.0,2.1,4.8,383.0,7750.485294117647,124.58088235294115,6641.75,142.19117647058823,763.1985294117646,78.93137254901961
2005,46.79418472063854,3.1,0.0,2.1,4.8,383.0,4850.733751425313,79.04389965792474,4183.11117445838,75.19498289623719,466.58950969213225,63.83238312428735
2005,77.0,3.1,0.0,2.1,4.8,383.0,9098.5,71.0,7237.5,572.0,1141.0,14.5
2005,286.2105263157895,3.1,0.0,2.1,4.8,383.0,53673.44736842105,329.9736842105263,44173.15789473683,2323.342105263158,6560.763157894738,0.0
2005,308.8675171736997,3.1,0.0,2.1,4.8,383.0,71753.78410206085,335.5564278704612,54316.35132482826,8180.34543670265,8612.66339548577,0.0
2005,112.6924366929398,3.1,0.0,2.1,4.8,383.0,11656.62401475767,79.81452289116217,9476.294147241322,591.6240147576723,1396.1988931745764,19.96025490524904
2006,201.56994375703042,2.5,2.5,2.3,5.4,401.0,18039.960989876265,210.10749156355456,14385.563599550056,1055.486209223847,2187.2338807649044,114.50299212598424
2006,318.2895238095238,2.5,2.5,2.3,5.4,401.0,71649.90761904763,383.4085714285714,53954.16285714286,8069.022857142856,8925.02380952381,0.21714285714285714
2006,108.80619246861923,2.5,2.5,2.3,5.4,401.0,11849.683179916316,81.40267782426778,9620.612887029289,593.2905439330543,1445.5715481171549,20.908451882845192
2006,21.268976897689765,2.5,2.5,2.3,5.4,401.0,2319.9059405940593,26.491749174917487,1968.8168316831686,47.788778877887786,255.53960396039605,28.56765676567657
2006,20.425531914893615,2.5,2.5,2.3,5.4,401.0,2081.1215805471124,19.189969604863226,1742.2674772036469,55.3404255319149,243.89817629179333,19.779635258358663
2006,109.37764350453173,2.5,2.5,2.3,5.4,401.0,11647.138972809667,198.60422960725074,9885.519637462236,241.1329305135952,1212.5045317220545,97.9667673716012
2006,38.97818181818182,2.5,2.5,2.3,5.4,401.0,4033.294545454545,32.35636363636364,3327.056363636364,141.13090909090909,493.77272727272725,16.77090909090909
2006,304.6842105263158,2.5,2.5,2.3,5.4,401.0,54141.736842105274,431.1315789473685,44565.684210526306,2311.894736842105,6528.342105263158,0.0
2006,42.278846153846146,2.5,2.5,2.3,5.4,401.0,4821.239253393665,78.89309954751131,4145.724547511312,72.34276018099547,482.0,60.838800904977376
2006,66.5,2.5,2.5,2.3,5.4,401.0,8934.5,65.5,7100.0,545.0,1157.5,22.5
2006,225.3195266272189,2.5,2.5,2.3,5.4,401.0,32540.541420118345,179.0473372781065,26030.940828402367,2171.195266272189,3934.03550295858,51.39349112426036
2006,167.60126916975145,2.5,2.5,2.3,5.4,401.0,24779.359598096245,119.62295081967213,19141.516129032258,2293.003701745109,3057.615018508725,6.651507139079852
2006,337.25026153667324,2.5,2.5,2.3,5.4,401.0,20275.118447053348,369.2594443798675,16436.850517261417,682.621062420086,2449.1372776938283,253.20295245844474
2006,73.93734939759038,2.5,2.5,2.3,5.4,401.0,7644.807228915663,118.07951807228916,6515.633734939761,141.24819277108438,795.9084337349398,76.70602409638555
2007,201.7620778984684,2.4,2.4,2.3,5.3,420.0,18121.149979548245,207.3984456665,14340.135072490117,1063.3306821797028,2308.523701313457,97.62909603235924
2007,40.441758241758244,2.4,2.4,2.3,5.3,420.0,4204.641758241758,35.83076923076923,3464.7604395604394,138.76923076923077,524.8395604395604,18.180219780219787
2007,22.691358024691358,2.4,2.4,2.3,5.3,420.0,2394.781305114638,29.23456790123457,2020.1393298059968,48.95590828924162,273.76014109347443,27.703703703703702
2007,19.754500818330605,2.4,2.4,2.3,5.3,420.0,2061.399345335516,20.30278232405892,1718.150572831424,52.26513911620295,250.92635024549918,18.02127659574468
2007,89.57314148681057,2.4,2.4,2.3,5.3,420.0,7662.666666666668,122.66426858513194,6508.10071942446,135.23501199040768,807.0935251798561,75.44124700239809
2007,301.7894736842105,2.4,2.4,2.3,5.3,420.0,54797.5,489.10526315789474,45030.39473684211,2188.0789473684213,6788.131578947368,0.0
2007,51.72244897959185,2.4,2.4,2.3,5.3,420.0,4823.126530612245,83.08279883381924,4126.551020408163,68.34518950437318,493.42507288629736,55.60058309037901
2007,230.75718849840257,2.4,2.4,2.3,5.3,420.0,33261.514376996805,177.0447284345048,26369.60063897764,2171.5303514376997,4312.581469648562,32.9073482428115
2007,168.15255157437568,2.4,2.4,2.3,5.3,420.0,25000.123235613457,120.8745928338762,19063.450597176983,2364.185124864278,3283.4603691639522,6.4353963083604775
2007,328.4574172645221,2.4,2.4,2.3,5.3,420.0,19948.59731543624,358.5745197870864,16065.138509604258,660.0093728303632,2536.4174959500115,209.38046748437856
2007,109.76413838988691,2.4,2.4,2.3,5.3,420.0,11934.458250166334,82.71440452428476,9579.682967398536,608.4680638722555,1553.828675981371,20.345475715236194
2007,137.05571847507332,2.4,2.4,2.3,5.3,420.0,11789.48093841642,195.66275659824046,9963.565982404692,236.4926686217009,1256.7038123167156,94.57184750733136
2007,315.5990476190476,2.4,2.4,2.3,5.3,420.0,72393.20095238095,347.6314285714285,54341.077142857146,8133.150476190476,9255.742857142857,0.13523809523809524
2008,157.28275615851481,-0.5,3.5,3.6,5.7,435.0,14605.113459478758,167.0557657979293,11607.757408068544,828.6671902891825,1844.4558729025348,91.41588718314888
2008,107.77562189054727,-0.5,3.5,3.6,5.7,435.0,11770.915422885571,83.575456053068,9453.42255389718,589.6900497512437,1536.4517412935325,22.48192371475953
2008,15.076411960132887,-0.5,3.5,3.6,5.7,435.0,1548.783222591362,15.955149501661127,1299.221760797342,35.990863787375424,182.5390365448505,21.40282392026578
2008,58.775411423039685,-0.5,3.5,3.6,5.7,435.0,6108.706679574057,97.33494675701841,5219.969990319458,102.67473378509196,629.9515972894483,70.95837366892546
2008,105.04288939051919,-0.5,3.5,3.6,5.7,435.0,10871.194130925507,180.4932279909707,9209.744920993227,210.15011286681718,1165.7629796839728,100.11399548532732
2008,26.94066833371221,-0.5,3.5,3.6,5.7,435.0,2559.9136167310753,39.22232325528529,2194.324619231644,36.29120254603319,263.134803364401,40.6990225051148
2008,16.457347670250893,-0.5,3.5,3.6,5.7,435.0,1605.5706093189965,13.868817204301074,1332.7956989247314,42.76702508960574,199.68172043010762,17.506810035842292
2008,214.82903225806453,-0.5,3.5,3.6,5.7,435.0,33646.82580645161,170.33548387096775,26683.683870967743,2174.041935483871,4403.935483870968,39.83225806451613
2008,165.24877250409162,-0.5,3.5,3.6,5.7,435.0,24860.85870158211,118.1860338243317,18955.3917075832,2321.3824331696674,3300.6497545008183,6.739225313693399
2008,309.2144597887896,-0.5,3.5,3.6,5.7,435.0,19578.56643843565,349.10525705001737,15795.92178252292,648.7383079958222,2475.5866310781016,230.31194151096668
2008,325.6647619047618,-0.5,3.5,3.6,5.7,435.0,71451.87904761905,347.40571428571434,53854.35904761905,7943.9057142857155,8983.359047619047,0.16095238095238096
2008,326.72972972972974,-0.5,3.5,3.6,5.7,435.0,55555.37837837838,560.8378378378378,45589.05405405405,2209.3513513513512,6869.405405405405,0.0
2008,44.54111842105264,-0.5,3.5,3.6,5.7,435.0,4123.249177631579,33.3108552631579,3401.506578947369,130.07483552631578,513.8157894736842,19.981907894736842
2009,19.803977272727273,-4.2,2.0,2.2,7.6,435.0,2034.9460227272727,18.178977272727273,1702.2017045454545,46.02982954545455,248.7315340909091,23.35511363636364
2009,184.77136381815757,-4.2,2.0,2.2,7.6,435.0,17535.275563258234,199.6136515131316,14042.306225836555,944.4126116517798,2164.171710438608,111.35199751144293
2009,39.31911262798635,-4.2,2.0,2.2,7.6,435.0,3926.6109215017054,32.390784982935145,3238.0409556313994,121.62969283276449,495.23037542662115,20.5
2009,19.483464566929133,-4.2,2.0,2.2,7.6,435.0,2199.6866141732285,25.60472440944882,1858.2188976377952,40.20157480314961,256.1779527559055,31.318110236220473
2009,77.4233409610984,-4.2,2.0,2.2,7.6,435.0,7335.681922196794,112.36384439359269,6279.727688787188,114.28375286041194,751.883295194508,90.63386727688787
2009,50.61783783783784,-4.2,2.0,2.2,7.6,435.0,4558.894054054054,72.49945945945946,3919.3394594594592,57.70378378378378,458.7335135135135,72.31351351351351
2009,303.3243243243243,-4.2,2.0,2.2,7.6,435.0,55654.91891891891,484.1351351351352,46264.648648648654,2118.891891891892,6483.918918918918,0.0
2009,107.80375679683638,-4.2,2.0,2.2,7.6,435.0,11646.441753171855,84.13923216345361,9448.34371395617,531.0110397100017,1475.1440105453946,25.632558905915307
2009,320.0834914611005,-4.2,2.0,2.2,7.6,435.0,71923.43548387097,322.5996204933586,54889.16413662239,7483.6366223908935,8907.951612903225,0.15654648956356734
2009,114.74054054054054,-4.2,2.0,2.2,7.6,435.0,11186.575675675676,180.69189189189186,9523.07837837838,202.0756756756757,1165.9891891891893,110.58918918918918
